category_name;name_stuff;url_stuff;size;color;cloth
Медицинская одежда;Костюм санитарный № 21/1 (40-56);https://argo-ivanovo.ru/xalaty/kostjum-sanitarnyj-21-1-40-56; 40  42  44  46  48  50  56 ; Лазурный  Сирень ; 65% полиэстер, 35 % хлопок 
