category_name;name_stuff;url_stuff;size;color;cloth
Одежда для салонов красоты и SPA;Фартук ОДНОРАЗОВЫЙ ;https://argo-ivanovo.ru/dlja-parikmaxerov/fartuk-polietilenovyj-120x70sm-serebro; Универсальный ;; полиэтилен 
