catalog_name;stuff_name;stuff_url;descr;size;atr
Летняя одежда для охоты, рыбалки и туризма;КОСТЮМ КОМБАТ ;https://ck-textil.ru/letnyaya-odezhda/kostyumy-1/kostyum-kombat.html;"Материалы:  Ткань палаточное полотно(100%хлопок),цвет хаки. Разработан для охотников, рыболовов, для походов и активного отдыха.  -куртка с капюшоном застёжка пуговица.  -рукав втачной с налокотником и объёмным карманом на липучке;  -4 объемных кармана с клапаном на пуговице.  - регулировка объёма на капюшоне, по талии и низу куртки и рукаву;  - резинка по талии и низу брюк;  - 2 объёмных кармана на пуговицах по бокам;  - 2 накладных кармана на пуговицах сзади;  - 2 ленинградских кармана. ";['56-58 (3-4 рост)', '60-62 (5-6 рост)'];  Ткань палаточное полотно (100% хлопок)   Цвет хаки  
