catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Фартук для продавца, габардин;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/fartuk-dlya-prodavtca-gabardin;Очень удобный и качественный фартук для продавца из габардина.
