category_name;name_stuff;url_stuff;size;color;cloth
Одежда для салонов красоты и SPA;Пеньюар стандарт 140х100 см;https://argo-ivanovo.ru/dlja-parikmaxerov/penjuar-polietilenovyj-ljuks-140x100sm; 100*140 ;; полиэтилен 
