category_name;name_stuff;url_stuff;size;color;cloth
Медицинская одежда;Костюм медицинский №510 цветной большие размеры (58-64);https://argo-ivanovo.ru/xalaty/kostjum-meditsinskij-510-tsvetnoj-bolshie-razmery; 58  60  62  64 ; Серо-голубой  Темно-синий ; 65% полиэстер, 35 % хлопок 
