catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Халат для продавца классика, габардин;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/khalat-dlya-prodavtca-klassika-gabardin;Качественный и удобный халат для продавца по низкой цене.
