category_name;name_stuff;url_stuff;size;color;cloth
Одежда для торговли;Фартук со спинкой № 45/1 (44-56) гретта;https://argo-ivanovo.ru/golovnye-ubory/fartuk-so-spinkoj-45-1-44-56-gretta; Универсальный ; Василек  Серый  Темно-синий ; Грета 
