catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Матрешка нейлон СИРЕНЬ;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/matreshka-neylon-siren;
