catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Передник для продавца прорезиненный;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/artikul-557;Прорезиненный сарафан для продавца очень качественный и удобный фасон.Состав:Материал:Дополнительно: Фартук цвета хаки имеет спереди 2 небольших кармана удобно и ничего лишнего.
