category_name;name_stuff;url_stuff;size;color;cloth
Медицинская одежда;Бандана мужская;https://argo-ivanovo.ru/xalaty/bandana-muzhskaja; Универсальный ; Белый  Черный ; 65% полиэстер, 35 % хлопок 
