category_name;name_stuff;url_stuff;size;color;cloth
Одежда для поваров;"Костюм Повара""Шеф"" (42-56)";https://argo-ivanovo.ru/fartuki/kostjumpovara-shef; 44  46  48  50  52  54  56 ; Черный  Красный ; 65% полиэстер, 35 % хлопок 
