category_name;name_stuff;url_stuff;size;color;cloth
Одежда для торговли;Сарафан Женский №08 габардин (44-60);https://argo-ivanovo.ru/golovnye-ubory/sarafan-zhenskij-08-4-60-tkan-gabardin-100-poliester; 44  46  48  50  52  54  56  58  60 ; Василек  Бордо  Зеленый  Темно-синий ; Габардин 
