catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для парикмахеров;Передник для парикмахера;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-parikmakherov/perednik-dlya-parikmakhera;Очень удобный передник для парикмахера черный с синими полосками.
