category_name;name_stuff;url_stuff;size;color;cloth
Одежда для салонов красоты и SPA;Халат медицинский №160 большие размеры (58-64);https://argo-ivanovo.ru/dlja-parikmaxerov/xalat-meditsinskij-160-bolshie-razmery; 58  60  62  64 ; Персик  Лазурный  Белый  Темно-синий  Салатовый ; 65% полиэстер, 35 % хлопок 
