catalog_name;stuff_name;stuff_url;descr;size;atr
Головные уборы;ШАПКА-МАСКА (БАЛАКЛАВА) ЗЕЛЕНАЯ;https://ck-textil.ru/golovnye-ubory/shapka-maska-balaklava-zelenaya.html;;['универсальный'];  Цвет кмф зеленый   Материал полушерсть  
