category_name;name_stuff;url_stuff;size;color;cloth
Одежда для горничных;Фартук со спинкой № 22  (44-54);https://argo-ivanovo.ru/kostjumy/fartuk-so-spinkoj-22-tkan-tisi; Универсальный ; Серый  Темно-синий  Салатовый ; 65% полиэстер, 35 % хлопок 
