category_name;name_stuff;url_stuff;size;color;cloth
Одежда для клининга;Халат Женский №2 (44-60);https://argo-ivanovo.ru/sarafany/xalat-2-44-60-gabardin; 44  46  48  50  52  54  56  58  60 ; Василек  Бордо  Зеленый  Темно-синий ; Габардин 
