catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Сарафан для продавца с карманом на груди, габардин;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/sarafan-dlya-prodavtca-s-karmanom-na-grudi-gabardin;Качественный и для удобства сарафан с карманам на груди.Состав:Материал:Дополнительно: Сарафан для продавца с двумя карманами по бокам и большим карманом на груди.
