category_name;name_stuff;url_stuff;size;color;cloth
Медицинская одежда;Халат медицинский № 507 (58-64);https://argo-ivanovo.ru/xalaty/xalat-meditsinskij-507-58-64; 58  60  62  64 ; Белый ; 65% полиэстер, 35 % хлопок 
