catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Сарафан Кенгуру для продавца, габардин;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/sarafan-kenguru-dlya-prodavtca-gabardin;"Сарафан ""Кенгуру"" сочетает в себе и практичноссть и удобство материала."
