category_name;name_stuff;url_stuff;size;color;cloth
Одежда для горничных;Халат Женский №21 (44-60);https://argo-ivanovo.ru/kostjumy/xalat-21; 44  46  48  50  52  54  56  58  60 ; Василек  Бордо  Серый ; Габардин 
