catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для парикмахеров;Фартук для парикмахера Леди;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-parikmakherov/fartuk-dlya-parikmakhera-ledi;"Фартук для парикмахера ""Леди"" с рисунком на груди"
