category_name;name_stuff;url_stuff;size;color;cloth
Медицинская одежда;Халат медицинский № 80 (46-56) цветной;https://argo-ivanovo.ru/xalaty/xalat-meditsinskij-80-46-56-tsvetnoj; 46  48  50  52  54  56 ; Бирюза ; 65% полиэстер, 35 % хлопок 
