category_name;name_stuff;url_stuff;size;color;cloth
Медицинская одежда;Куртка № 407 ткань тиси (42-58);https://argo-ivanovo.ru/xalaty/kurtka-407-tkan-tisi; 42  44  46  48  50  52  54  56  58 ; Белый + тем.синей  Белый +красный ; 65% полиэстер, 35 % хлопок 
