category_name;name_stuff;url_stuff;size;color;cloth
Одежда для поваров;"Костюм Повара  ""Шеф"" (44-56)";https://argo-ivanovo.ru/fartuki/kostjum-zhenskij-povara-40-60-tkan-tisi; 44  46  48  50  52  54  56 ; Белый ; 65% полиэстер, 35 % хлопок 
