category_name;name_stuff;url_stuff;size;color;cloth
Одежда для торговли;Фартук со спинкой №3 (48-56);https://argo-ivanovo.ru/golovnye-ubory/fartuk-dly-prodavca; Универсальный ; Василек  Бордо  Зеленый ; Габардин 
