category_name;name_stuff;url_stuff;size;color;cloth
Медицинская одежда;Костюм санитарный мужской (44-62);https://argo-ivanovo.ru/xalaty/kostjum-216; 52/54  48/50  44/46  60/62  56/58 ; Серо-голубой  Белый  Зеленый  Серый ; 65% полиэстер, 35 % хлопок 
