catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Фартук для продавца со вставками, нейлон;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/fartuk-dlya-prodavtca-so-vstavkami-neylon;Фартук для продавца со вставками очень удобный и практичный.Состав:Материал: нейлонДополнительно: Фартук синего цвета со вставками с 3-мя карманами, 2-мя по бокам и одним в середине. Очень практичный и удобный сарафан для продавца ничего лишнего
