category_name;name_stuff;url_stuff;size;color;cloth
Одежда для салонов красоты и SPA;Перчатки латексные неопудренные;https://argo-ivanovo.ru/dlja-parikmaxerov/perchatki-lateksnye; S-маленький  М - средний ; Белый ; латекс 
