catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для парикмахеров;Фартук юбка для парикмахера, лайковый;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-parikmakherov/fartuk-yubka-dlya-parikmakhera-laykovyy;Фартук юбка для парикмахера.
