catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Халат для продавца Ласточка, нейлон;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/khalat-dlya-prodavtca-lastochka-neylon;"Очень удобный для продавца халат ""Ласточка""."
