catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для парикмахеров;Сарафан для парикмахера, тиси;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-parikmakherov/sarafan-dlya-parikmakhera-tisi;Сарафан для парикмахера из материала тиси.
