category_name;name_stuff;url_stuff;size;color;cloth
Одежда для торговли;Головной убор Пилотка-Сетка;https://argo-ivanovo.ru/golovnye-ubory/pilotka-dlja-prodavtsa-tkan-nejlon-100-poliefir; Универсальный ; Василек  Бордо ; Габардин 
