category_name;name_stuff;url_stuff;size;color;cloth
Медицинская одежда;Костюм санитарный № 510 большие размеры (58-64);https://argo-ivanovo.ru/xalaty/kostjum-sanitarnyj-510-bolshie-razmery; 58  60  62  64 ; Белый+серый  Белый+голубой ; 65% полиэстер, 35 % хлопок 
