category_name;name_stuff;url_stuff;size;color;cloth
Одежда для торговли;Костюм Женский  №11 (44-56);https://argo-ivanovo.ru/golovnye-ubory/kostjum-dlja-prodavtsa; 44  46  48  50  52  54  56  58 ; Василек  Бордо ; Габардин 
