catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для парикмахеров;Фартук для парикмахера, тиси;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-parikmakherov/fartuk-dlya-parikmakhera-tisi;Фартук для парикмахера из материала тиси.
