category_name;name_stuff;url_stuff;size;color;cloth
Одежда для клининга;Фартук со спинкой №18 (48-56);https://argo-ivanovo.ru/sarafany/fartuk-8-42-50-tkan-gabardin-100-poliefir; Универсальный ; Василек  Бордо  Зеленый  Темно-синий ; Габардин 
