catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Сарафан в горох для продавца, габардин;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/sarafan-v-gorod-dlya-prodavtca-gabardin;Очень красивый и в то же время удобный для приминения в сферы облуживания сарафан.Состав:Материал:Дополнительно: Сарафан в горох умеющий по бокам 2 кармана и сверху ремень. Сарафан подайдет как для продавцов так и для парикмахеров.
