catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для парикмахеров;Халат для парикмахера, жатка;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-parikmakherov/khalat-dlya-parikmakhera-zhatka;очень удобный халат для парикмахера из материала жатка
