category_name;name_stuff;url_stuff;size;color;cloth
Одежда для торговли;Фартук со спинкой № 4  (44-56);https://argo-ivanovo.ru/golovnye-ubory/fartuk-so-spinkoj-4; Универсальный ; Серый  Темно-синий ; 65% полиэстер, 35 % хлопок 
