category_name;name_stuff;url_stuff;size;color;cloth
Одежда для торговли;Фартук Домохозяйка (44-60);https://argo-ivanovo.ru/golovnye-ubory/fartuk-domohozyika; Универсальный ; В ассортименте ; Болонь 
