catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для парикмахеров;Фартук на бретелях для парикмахера;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-parikmakherov/fartuk-na-bretelyakh-dlya-parikmakhera;Очень удобный фартук для парикмахера на бретельках.
