catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Фартук с оборкой для продавца, нейлон;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/fartuk-s-oborkoy-dlya-prodavtca-neylon;Красивый красный фартук с оборкой для продавца.Состав:Материал: нейлонДополнительно: Фартук красного цвета с белой оконтавкой сделанный из нейлона для работнико в сфере обслуживания
