catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Сарафан для продавца, нейлон;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/sarafan-dlya-prodavtca-neylon;Сарафан для продавца очень качественный и практичный с точки зрения износки.Состав:Материал: нейлонДополнительно: Красивый сарафан с карманом на боку.
