category_name;name_stuff;url_stuff;size;color;cloth
Медицинская одежда;Халат медицинский №518 (40-58);https://argo-ivanovo.ru/xalaty/xalat-meditsinskij-518; 40  42  44  46  48  50  52  54  56  58 ; Белый + тем.синей  Белый + зеленый ; 65% полиэстер, 35 % хлопок 
