catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для парикмахеров;Передник на бретелях для парикмахерк;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-parikmakherov/perednik-na-bretelyakh-dlya-parikmakherk;Передник для парикмахера на бретельках в горошинку
