category_name;name_stuff;url_stuff;size;color;cloth
Одежда для салонов красоты и SPA;Халат медицинский №505 (40-56);https://argo-ivanovo.ru/dlja-parikmaxerov/xalat-meditsinskij-505; 40  42  44  46  48  50  52  54  56 ; Белый + тем.синей  Белый +красный  Лазурь+серый  Лазурь+зеленый ; 65% полиэстер, 35 % хлопок 
