catalog_name;stuff_name;stuff_url;stuff_descr
Одежда для продавцов;Фартук для продавца Школьница, нейлон;http://formateks.ru/katalog-uniforma-dlja-personala/dlya-prodavtcov/fartuk-dlya-prodavtca-shkolnitca-neylon;"Фартук для продавца ""Школьница"" очень качественный и практичный.Состав:Материал: нейлонДополнительно: Очень удобный, практичный и качественыый фартук ""Школьница"" из нейлона просто и удобно ничего лишнего."
